LabVIEW Measurement,
Writer_Version,2
Reader_Version,2
Separator,Comma
Decimal_Separator,.
Multi_Headings,No
X_Columns,One
Time_Pref,Absolute
Operator,anisinha
Date,2019/11/24
Time,11:25:12.7792816162109375
***End_of_Header***,
,
Channels,2,,
Samples,1,1,
Date,2019/11/24,2019/11/24,
Time,11:25:12.7792816162109375,11:25:12.7792816162109375,
X_Dimension,Time,Time,
X0,0.0000000000000000E+0,0.0000000000000000E+0,
Delta_X,1.000000,1.000000,
***End_of_Header***,,,
X_Value,Untitled,Untitled 1,Comment
0.000000,82.679678,82.296053
0.013991,82.871491,81.090373
0.017990,82.816687,81.748017
0.022984,82.761884,82.460464
0.026981,82.734482,82.761884
0.030980,82.761884,83.035902
0.034977,82.761884,82.926295
0.039974,82.707080,83.118107
0.043973,82.734482,82.953696
0.046970,82.789285,82.898893
0.049969,82.816687,83.090705
0.052967,82.844089,83.063304
0.055968,82.707080,83.172911
0.058965,82.734482,82.981098
0.061964,82.707080,82.707080
0.064964,82.761884,82.597473
0.067963,82.679678,82.131642
0.070960,82.679678,82.076838
0.073980,82.734482,81.802820
0.076998,82.761884,81.583606
0.079957,82.734482,81.336990
0.082956,82.761884,81.857624
0.085951,82.707080,83.008500
0.088981,82.761884,83.200313
0.090953,82.789285,83.364724
0.093953,82.789285,83.446929
0.096941,82.679678,83.583938
0.099957,82.789285,83.666143
0.102958,82.816687,83.501733
0.105956,82.761884,83.446929
0.108937,82.789285,83.501733
0.111953,82.707080,83.337322
0.114981,82.707080,83.035902
0.117931,82.844089,83.063304
0.120931,82.844089,83.035902
0.123925,82.789285,82.761884
0.126974,82.844089,82.981098
0.129925,82.789285,82.844089
0.131919,82.761884,82.734482
0.134921,82.789285,82.487866
0.137920,82.844089,82.076838
0.140918,82.624875,81.802820
0.143915,82.761884,81.556204
0.146914,82.816687,81.967231
0.149912,82.761884,82.159044
0.152910,82.789285,82.296053
0.155909,82.652276,82.652276
0.158907,82.789285,82.789285
0.161906,82.734482,82.926295
0.164901,82.761884,83.118107
0.167902,82.816687,83.638742
0.169901,82.652276,83.392125
0.172899,82.789285,83.501733
0.175898,82.734482,83.419527
0.178893,82.816687,83.090705
0.181893,82.844089,83.090705
0.184892,82.707080,82.871491
0.187891,82.844089,82.761884
0.190891,82.789285,82.652276
0.193891,82.734482,82.405660
0.196891,82.761884,82.323455
0.199891,82.707080,82.570071
0.202889,82.761884,82.707080
0.205879,82.761884,82.542669
0.207875,82.844089,82.131642
0.210875,82.761884,81.967231
0.213873,82.789285,82.296053
0.218870,82.707080,82.789285
0.221867,82.707080,82.953696
0.224865,82.816687,83.282518
0.227863,82.816687,83.364724
0.230863,82.707080,83.364724
0.233860,82.761884,83.419527
0.236860,82.789285,83.419527
0.239859,82.761884,83.364724
0.242855,82.679678,83.255116
0.245854,82.707080,83.309920
0.248852,82.789285,83.419527
0.251850,82.761884,83.282518
0.254849,82.707080,83.282518
0.257846,-84.662964,83.008500
0.260844,-84.525956,56.017723
0.263862,-84.471152,39.795861
0.266879,-84.416349,25.848352
0.269842,-84.443750,7.680971
0.272841,-84.498554,-6.540549
0.275862,-84.498554,-18.816542
0.278878,-84.388947,-26.406831
0.280837,-84.443750,-37.394938
0.283842,-84.471152,-43.204111
0.286835,-84.388947,-52.548110
0.289835,-84.416349,-58.192872
0.292832,-84.443750,-63.344402
0.295824,-84.525956,-69.372787
0.298834,-84.334143,-72.606194
0.301833,-84.471152,-77.428902
0.304838,-84.471152,-80.141676
0.307817,-84.471152,-83.539493
0.310836,-84.580759,-86.307069
0.313833,-84.498554,-87.540148
0.316815,-84.471152,-89.677484
0.318810,-84.443750,-90.170716
0.321830,-84.443750,-91.129777
0.324812,-84.416349,-91.431196
0.327811,-84.416349,-91.376393
0.330804,-84.525956,-91.540803
0.333805,-84.498554,-90.965366
0.336803,-84.471152,-90.663947
0.339802,-84.388947,-91.047572
0.342797,-84.416349,-91.376393
0.345798,-84.498554,-91.486000
0.348796,-84.498554,-91.102375
0.351794,-84.471152,-90.883161
0.354794,-84.388947,-90.472135
0.356792,-84.471152,-89.896698
0.359789,-84.525956,-89.650082
0.363787,-84.443750,-88.965039
0.366786,-84.525956,-88.334799
0.369784,-84.416349,-88.088183
0.372779,-84.498554,-87.622353
0.374781,-84.388947,-86.964711
0.377777,-84.471152,-86.279667
0.380777,-84.443750,-85.759034
0.383779,-84.388947,-85.101392
0.386775,-84.471152,-84.580759
0.389770,-84.443750,-83.840912
0.392771,-84.388947,-83.457287
0.395771,-84.498554,-83.046261
0.398767,-84.553357,-83.539493
0.401771,-84.334143,-84.169733
0.404769,-84.498554,-84.388947
0.407768,-84.471152,-84.635563
0.410758,-84.443750,-84.717768
0.412765,-84.553357,-84.799973
0.415778,-84.498554,-84.662964
0.418771,-84.471152,-84.662964
0.421771,-84.388947,-84.690366
0.424749,-84.416349,-84.471152
0.427752,-84.525956,-84.471152
0.430750,-84.471152,-84.306742
0.433747,-84.443750,-84.114929
0.436747,-84.498554,-84.306742
0.439744,-84.498554,-84.251938
0.442741,-84.416349,-84.142331
0.445740,-84.471152,-84.032724
0.447736,-84.471152,-83.731305
0.451751,-84.388947,-82.498226
0.454734,-84.416349,-82.251610
0.457733,-84.471152,-82.717440
0.460731,-84.498554,-83.265475
0.463749,-84.553357,-83.758707
0.465731,-84.443750,-83.950519
0.468723,-84.443750,-84.635563
0.471725,-84.525956,-84.827375
0.475739,-84.388947,-85.128794
0.478752,-84.553357,-84.964383
0.481716,-84.443750,-85.238401
0.484717,-84.443750,-85.101392
0.487742,-84.498554,-85.101392
0.490750,-84.471152,-84.964383
0.492717,-84.443750,-84.690366
0.495714,-84.361545,-84.635563
0.498760,-84.553357,-84.443750
0.501713,-84.416349,-84.498554
0.504712,-84.388947,-84.334143
0.507713,-84.498554,-84.169733
0.510717,-84.498554,-84.032724
0.513718,-84.443750,-83.539493
0.516696,-84.471152,-83.320279
0.519713,-84.443750,-83.292877
0.522711,-84.471152,-84.251938
0.525710,-84.498554,-84.443750
0.528688,-84.471152,-84.745169
0.530691,-84.471152,-84.854776
0.533689,-84.416349,-85.567222
0.536686,-84.498554,-85.539820
